start,end,chr,gene
6463777,6467221,19,92359
34787801,36004667,21,861
34787801,36004667,21,100506403
4290251,4321786,4,166793
4373807,4385487,CHR_HSCHR16_3_CTG1,114990
182381704,182392206,1,2752
54156123,54160192,CHR_HSCHR19_4_CTG3_1,79165
49028726,49043486,X,7030
54138190,54156165,CHR_HSCHR19_4_CTG3_1,4849
22975468,23003176,19,388523
5426895,5471094,20,100507629
29990513,30051230,CHR_HSCHR6_MHC_QBL_CTG1,80862
8173237,8176399,17,84314
104126341,104208047,7,5001
54789822,54800920,CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1,3805
219002215,219015721,2,100129175
177430770,177442503,4,175
23015075,23023697,19,101929164
24045229,24048019,Y,253175
23046958,23061752,19,101929144
45302654,45315608,CHR_HSCHR10_1_CTG2,79290
7583529,7592789,17,9526
101561862,101566446,3,54931
63414903,63466150,CHR_HSCHR20_1_CTG4,3785
23201916,23344845,10,256815
65116403,65117708,11,741
6467207,6482557,19,79958
7058906,7068197,4,80273
6329409,6348981,7,84792
196347662,196432474,3,26043
23841915,23854807,8,6781
5496067,5504613,20,149837
93905405,94107938,15,101927112
23075210,23147219,19,100129543
93718542,94070820,15,105369203
46836940,46882358,X,6102
73986404,74108176,2,200424
119805311,119852998,X,65109
101574095,101594437,3,57092
30246205,30246998,22,91370
30240447,30246851,22,3976
27491883,27495245,2,64838
94895767,95116455,8,137682
129440036,129520507,3,55764
30224388,30316053,CHR_HSCHR6_MHC_SSTO_CTG1,414778
46887417,46899703,X,724087
17523301,17553839,19,199786
93900701,93984150,15,101927129
26243170,26290468,2,3032
54294043,54306352,CHR_HSCHR19LRC_COX2_CTG3_1,11026
29930625,29999286,CHR_HSCHR6_MHC_QBL_CTG1,3105
30239194,30240538,22,110806283
30316398,30333651,CHR_HSCHR6_MHC_SSTO_CTG1,56658
45833810,45843275,20,90203
110609978,110815958,6,23097
33150042,33219215,3,26032
5507875,5510002,20,101929207
28894643,28948222,2,23160
143775927,143777466,CHR_HSCHR8_3_CTG7,100128338
30231016,30235261,11,2488
16533886,16536172,1,100132147
42575659,42720981,15,57519
30262829,30266840,22,5008
161039251,161045977,1,7391
40952962,40956519,15,79094
116461682,116463003,X,203413
17977409,18039209,17,91647
153791585,153797388,CHR_HSCHR1_1_CTG31,11000
27435643,27450591,13,219402
153547329,153549372,1,6274
75490861,75511636,12,11103
143244093,143270854,7,373156
80535755,80646788,1,101927412
31706055,31709252,CHR_HSCHR6_MHC_COX_CTG1,80740
5531869,5946232,12,57101
208255247,208256181,2,100507475
208236227,208266074,2,3417
153543613,153550136,1,6275
36166057,36176992,CHR_HSCHR17_7_CTG4,414059
36166057,36176992,CHR_HSCHR17_7_CTG4,414060
46295143,46296660,22,150384
76312997,76421868,4,339965
104166620,104195902,X,139231
120059780,120372036,8,7373
45393920,45434353,CHR_HSCHR17_1_CTG5,201176
40861303,40867210,CHR_HSCHR17_4_CTG4,3859
45841721,45857406,20,10005
129434433,129488399,7,57464
33103135,33350630,13,90627
30182827,30189076,16,11151
39788976,39790171,1,101929536
16562319,16613562,1,101930059
27424544,27435823,13,2971
46296741,46330810,22,51512
117265558,117273565,6,245806
178225,179318,CHR_HSCHR7_1_CTG1,105375115
30323051,30338227,11,120534
74483073,74494886,2,64427
7916145,7919097,19,100507588
17972813,18016889,17,83450
153745298,153792039,CHR_HSCHR1_1_CTG31,65123
113716460,113746300,3,80218
35743268,35756515,16,400533
53109842,53115126,5,257396
53095679,53110063,5,4338
84532476,84584322,7,101927378
62231922,62296213,20,9885
197453423,197475308,2,80219
30319231,30336806,CHR_HSCHR6_MHC_SSTO_CTG1,79897
30319231,30336806,CHR_HSCHR6_MHC_SSTO_CTG1,202658
75480680,75503853,12,11010
104250038,104254933,X,80712
44000889,44010122,7,285955
70815782,70839945,4,2926
54324358,54357964,18,147323
39520431,39524708,5,101926940
43926438,43956136,7,51619
95066808,95073182,8,105375650
2977446,2995184,19,79816
104566315,105767829,X,26280
20999515,21031636,9,401494
94813311,94881746,8,55656
41895939,41972578,15,30844
11370357,11832198,7,221981
54357917,54385218,18,162681
41514934,41923463,X,8573
54738498,54752702,CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1,100132285
105218929,105220674,X,56157
54754680,54769221,CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1,3803
74471958,74473322,2,116540
151131685,151146664,1,10500
31867303,31885231,CHR_HSCHR6_MHC_COX_CTG1,10919
41828085,41837581,15,100137047
231921820,231926403,2,4880
74471986,74483408,2,84865
22547701,22559361,22,23532
143279957,143288048,7,135932
21077105,21077963,9,3456
30249542,30256896,CHR_HSCHR6_MHC_SSTO_CTG1,3139
67660946,67662778,16,50855
1793307,1808872,4,2261
657604,673578,18,7298
89701610,89774939,10,9585
17563439,17590994,22,83733
14566078,14572062,19,4713
41837775,41848147,15,100137049
8032703,8055503,12,55810
5033960,5087379,16,56052
54724478,54736626,CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1,115653
46912276,47061242,X,9767
28244623,28252224,6,387032
110502575,110508179,13,100874203
43940895,44019175,7,84820
196468783,196503768,3,165918
89258950,89272804,1,115362
40875941,40885227,CHR_HSCHR17_4_CTG4,54474
45390239,45462182,CHR_HSCHR10_1_CTG2,240
83853266,83857515,6,134701
30559123,30620063,14,55632
41828095,41848155,15,8681
26190635,26244726,2,3030
22559343,22566602,22,648691
40922696,40937634,CHR_HSCHR17_4_CTG4,25984
23439458,23442390,10,220213
14529298,14731812,X,2742
67666816,67668758,16,388284
29552212,29556525,CHR_HSCHR6_MHC_COX_CTG1,10537
7572706,7579005,17,1973
33314406,33317942,6,9278
26835747,26845409,21,9510
29584054,29585637,CHR_HSCHR6_MHC_COX_CTG1,7932
16203935,16276313,9,100129385
182398117,182400616,1,127670
33983052,33994357,20,101926888
67662945,67667265,16,84080
28259320,28260958,6,222698
34088298,34112332,20,8894
53055033,53329150,16,80205
154506159,154516242,X,60343
8188333,8190907,17,54785
27612064,27635277,1,2268
32877469,32885501,16,386757
182407621,182414815,1,388719
182409192,182560599,1,353299
39405844,39445805,21,150082
43138486,43185308,10,55454
16409503,16870843,9,54796
33993646,34108308,20,22913
23945260,23980618,3,9975
196506877,196515366,3,255798
56533246,56536520,20,388799
32104478,32106062,CHR_HSCHR6_MHC_DBB_CTG1,63943
144364364,144524583,2,9839
29264992,29269829,15,56160
33180401,33281584,13,100874241
14583084,14611157,19,388512
29120254,29570723,15,23359
110846769,110907535,12,160762
41848144,41894077,15,51332
40958544,40967019,CHR_HSCHR17_4_CTG4,390792
78759203,78811431,15,11173
74812716,74825758,15,79748
84995553,85186855,7,223117
12877522,12885211,3,105376955
108129471,108250537,12,9671
21846329,21877703,15,100996331
21846329,21877703,15,102724631
32124877,32470484,18,64762
9910609,10198551,17,8522
45460633,45469184,CHR_HSCHR10_1_CTG2,102724323
29306582,29312785,22,10634
74130583,74135395,2,107985899
6580001,6589280,1,3104
6533618,6535118,X,51481
8693351,8910951,11,6764
5044122,5066110,16,146556
7430294,7434973,4,768239
32091295,32092119,18,107985133
32185069,32220404,18,4225
7192538,7742836,4,57537
670324,712676,18,55556
101676475,101679217,3,100009676
101648889,101677495,3,27107
23891660,23946591,3,28512
54314055,54320118,CHR_HSCHR19LRC_COX2_CTG3_1,353514
4415742,4542346,4,53407
59987269,60073770,1,127795
85690084,85751129,16,404550
11973937,11974599,8,613210
11973937,11974599,8,107987560
17510584,17518439,2,729475
74826547,74831802,15,594855
37288137,37371181,5,9631
9615264,9619363,18,101927323
5544404,5611026,20,56261
83859643,83967424,6,51167
11982321,11984590,8,613209
11982321,11984590,8,107987561
50227193,50266522,18,220136
31717988,31727162,CHR_HSCHR6_MHC_COX_CTG1,1192
4882507,4960741,16,5493
33034341,33050662,CHR_HSCHR6_MHC_COX_CTG1,3116
32018372,32073213,18,54941
119871487,119876662,X,4694
104328656,104907232,7,375612
54315894,54346149,CHR_HSCHR19LRC_COX2_CTG3_1,23547
104894628,104926645,7,723809
119870475,119871827,X,7737
104738597,104804107,7,645591
32091855,32131561,18,51444
94925972,94949411,8,94241
56577563,56598621,20,105372682
9933822,9945413,3,78987
45470650,45480390,CHR_HSCHR10_1_CTG2,220972
34889265,35091413,6,23294
23783173,23786226,X,6303
127629181,127672809,3,50512
7048920,7148190,X,8226
112721486,112742879,2,284958
21264600,21419594,12,6579
177729638,177907936,4,101928656
23916545,23923692,3,6138
161046946,161069970,1,257106
177728757,177990750,4,285501
77590806,77610681,16,105371350
94879770,94896678,8,9134
7754090,7778928,4,84740
54707913,54713335,CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1,79166
29964492,29967793,CHR_HSCHR6_MHC_QBL_CTG1,10255
7758714,7939926,4,60312
65122183,65127371,11,740
112736607,112764677,2,150468
37187666,37193926,21,100874006
143790920,143815379,8,23513
2883213,2885881,11,1028
37073226,37203112,21,7267
54850475,54867233,CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1,3812
6374523,6403977,7,5879
150926263,150964744,1,9869
44095549,44245429,11,2132
233917398,234019522,2,79054
3077355,3286564,12,10867
32762385,32809356,20,1789
4476121,4481700,4,104472519
4348140,4419058,4,27065
40978880,41116354,15,54617
94567124,94650562,12,57458
65121780,65134533,11,84447
5084304,5097808,16,196483
143597835,143603224,8,84948
37903104,37945350,20,128434
121801317,121817021,4,5393
94834147,94835158,12,160313
87345681,87399795,7,54677
31714445,31718024,CHR_HSCHR6_MHC_COX_CTG1,23564
143574785,143578649,8,93100
1984207,1987749,16,2671
30925624,30944801,CHR_HSCHR6_MHC_MANN_CTG1,780
23298739,23311729,7,115416
2887780,2903740,11,5003
1989660,1994275,16,9143
93424487,93574730,7,799
39380244,39428528,21,7485
11993174,11996312,8,613211
11993174,11996312,8,105379765
23310209,23470467,7,10643
2899721,2925246,11,5002
36187519,36272157,18,55034
21354959,21379978,12,3375
4542131,4710938,4,100507266
1659529,1692728,1,728661
1978917,1984192,16,124056
30142269,30151257,CHR_HSCHR6_MHC_DBB_CTG1,10107
11026523,11047233,1,10747
54816482,54830789,CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1,3811
9945542,9952394,3,285368
10353703,10440388,5,10299
74135398,74147994,2,388962
53966552,54022529,8,6917
4958317,5019158,16,9717
28956611,29061373,2,165186
9947404,9954787,3,100874032
11012344,11026420,1,23435
12254319,12277595,18,1149
7561875,7571969,17,26168
5024844,5034141,16,51172
74148009,74150061,2,100507171
29060976,29074261,2,388939
47078355,47093314,X,9104
116738178,116853631,12,84900
117897813,118117340,X,90293
10570766,10689987,2,79954
14843407,14873069,X,2187
66386817,66492312,15,5604
150960583,150975004,1,29956
31104772,31120069,22,140606
65120628,65122473,11,2197
197486581,197516737,2,3329
33921693,34048949,9,55833
1972037,1982933,16,10607
17539126,17657018,2,7447
7591230,7614871,17,9513
30726200,30894765,3,339896
37983007,38033468,20,9675
66490135,66497813,15,10302
154562956,154571086,4,2244
12019466,12032045,1,60672
54803616,54814523,CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1,3805
50170731,50180294,22,56666
43079232,43106076,3,84892
121816444,121823933,4,890
71816298,71851375,10,5660
42723559,42737126,15,146059
23221599,23250390,19,440519
129981107,130058083,X,63035
21140214,21142145,9,3467
62325287,62391292,18,8792
17592136,17628818,22,529
21165637,21166660,9,3452
94897055,95003770,12,55967
7588178,7590170,17,6665
29067279,29263124,8,23303
85421122,85489293,7,105375380
40679498,40693735,5,5734
108439844,108697545,X,1287
12897220,13073117,3,9922
7626234,7627876,17,112483
8204733,8210600,17,9212
40512333,40755975,5,23548
46330875,46357340,22,55687
89748661,89751310,15,55897
54769801,54784302,CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1,3802
85792415,85792933,16,101928557
74152528,74178898,2,55233
85798633,85807044,16,1327
197500413,197550726,2,100529241
24126122,24154900,6,140767
11555,14090,16,727856
11555,14090,16,100287029
182716041,182794464,2,54431
21186694,21187671,9,3441
197499994,197503457,2,3336
7920316,7923250,19,6618
91264364,91271326,7,8321
32733899,32771858,21,94104
169584340,169641406,2,9360
89760591,89778754,15,145873
21206181,21207143,9,3446
21201469,21202205,9,3444
21227243,21228222,9,3451
21216373,21217311,9,3449
21239002,21239991,9,3448
54832687,54848602,CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1,3809
77722492,77742260,16,283927
138594285,138701352,7,136306
17794828,17813082,19,10331
7613946,7633383,17,6462
31841886,31853590,CHR_HSCHR6_MHC_MCF_CTG1,80737
9708165,9862551,18,11031
197515571,197553699,2,25843
30584130,30630508,11,105376609
49539157,49558308,12,23416
30384493,30586872,11,744
8058302,8066471,12,719
21304326,21305312,9,3442
85771758,85799608,16,10328
532242,537287,11,3265
62728069,62740293,11,283237
29674990,29680957,15,100130111
49556544,49568153,12,10445
196639554,196763490,2,284992
16618253,16657232,1,84809
122271432,122422632,12,6249
21329671,21335380,9,55958
6590724,6614607,1,9903
114314513,114327328,13,283489
31667433,31674786,CHR_HSCHR6_MHC_SSTO_CTG1,80741
17816512,17821574,19,3640
240028965,240030456,2,389090
240045077,240047027,2,150681
43354859,43691594,3,55129
60515716,60640491,1,105378763
21349835,21351378,9,3443
117453817,117569858,6,285761
37519433,37614077,CHR_HSCHR17_7_CTG4,11276
21367424,21368962,9,3447
6613685,6624033,1,148479
32124129,32130145,CHR_HSCHR6_MHC_DBB_CTG1,80863
32124129,32130145,CHR_HSCHR6_MHC_DBB_CTG1,100507547
153561108,153567890,1,6273
196554177,196568674,3,348793
69199951,69214731,4,10720
14873441,14922327,X,158747
61248945,61253510,1,645030
231961245,232344350,2,129563
116856144,116881441,12,8739
48026673,48410752,18,201501
32129213,32134104,CHR_HSCHR6_MHC_DBB_CTG1,9374
60659631,60867998,1,101926964
53087179,53142632,1,6512
131104847,131353709,2,55041
196568611,196589059,3,200933
60865259,61462793,1,4774
117560269,117602542,6,57120
127672935,127680920,3,80325
128883141,129516569,6,3908
7924485,7926166,19,404217
7926718,7943920,19,10469
105822543,105958610,X,203447
22048995,22082527,8,2039
129502479,129512932,7,100287482
6755447,6775647,17,54739
101681091,101686782,3,6152
9573681,9593457,11,7465
22080527,22081659,15,390538
82339998,82349475,15,647042
32728115,32743122,21,100506215
39841022,39883511,1,54802
22094431,22095556,15,283694
22094431,22095556,15,105369274
196763032,196799725,2,9330
22125618,22126435,15,390539
21990061,22125546,15,101927079
74414176,74421591,2,388963
62123973,62153163,11,3619
84235773,84245368,15,643707
117288300,117425855,6,6098
86643914,86864884,7,2913
74385486,74393882,2,100189589
8413068,8435483,6,51000
41934933,42050357,6,896
195746765,195819600,CHR_HSCHR3_1_CTG3,4585
54738512,54753028,CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1,3804
11453946,11611754,10,9712
74361154,74392087,2,1639
12211241,12243367,7,54664
43758944,43789543,12,51135
54724479,54736534,CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1,115653
46709487,46736347,20,81031
1811479,1856247,4,3954
66999332,67054099,1,23169
47142216,47145504,X,54539
21384254,21385388,9,3440
82430018,82439153,15,440295
62307955,62367312,20,3911
144518097,144521477,2,100303491
28050993,28334486,10,143098
26917912,26966513,21,11096
62748319,62754188,11,79842
47144869,47186813,X,8241
21409147,21410185,9,3445
73939169,73972287,8,6921
28281572,28302549,6,84547
60940239,60970776,1,100996570
41149342,41154337,6,340205
49053572,49069857,X,90060
54864251,54881045,CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1,3812
596988,650334,18,27098
40759379,40798374,5,5562
7581964,7584072,17,100996842
5750393,5863912,20,149840
82355142,82420075,15,100134869
28267010,28278224,6,7741
17497088,17570573,8,6542
7579467,7582113,17,968
22644475,22647903,22,91227
38127387,38166578,20,7052
120950749,120977216,7,54556
101723925,101770562,3,79598
42746335,42767084,1,64175
29312933,29319679,22,10633
128904773,128966001,8,106144608
240126563,240136807,2,150678
143777927,143802386,CHR_HSCHR8_3_CTG7,23513
165150006,165158062,3,101928405
37344574,37373322,2,25797
6413151,6507054,9,115426
129216467,129241250,8,728724
56629302,56639283,20,7022
108288044,108339341,12,1240
77788530,77980107,16,57687
119759631,119983818,2,5775
131218067,131265278,2,445582
98134624,98244897,10,27291
129611714,129757082,7,4899
38033546,38127780,20,58490
172136531,172144794,1,100628315
129351691,129680239,8,137196
106032442,106038738,X,6906
78022515,78066761,16,10143
171841498,172418466,1,26052
147756199,147773362,1,2702
84033756,84090881,6,112609
43286512,43424764,3,54861
62302093,62308862,20,11047
196631498,196632587,3,101929769
16687339,16720157,1,284729
54802886,54817473,CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1,3813
40977843,40987262,CHR_HSCHR17_4_CTG4,125115
21440454,21441316,9,3439
24680411,24712493,13,479
89829510,89840861,10,643529
134603138,134651636,3,339855
196706277,196712293,3,84984
46580554,46621626,16,79801
21480839,21482313,9,338376
15601341,15645822,3,686
95605929,95656706,10,5832
57425872,57465986,4,101928851
89853906,89914948,10,105378425
29333064,29350668,8,1846
108522580,108561400,12,9733
5993164,6199572,19,5990
43690113,43734371,3,51099
84422618,84425882,15,103171574
62352995,62356480,20,101928158
129430944,129440179,3,8930
196639775,196736007,3,54965
193096468,193106114,1,51022
30153514,30163004,CHR_HSCHR6_MHC_DBB_CTG1,89870
112773915,112784590,2,3552
17824780,17848071,19,3718
131279290,131309068,2,440910
30291990,30327046,22,83874
153606886,153613145,1,140576
99398051,99425331,6,25957
84570649,84580175,15,100506874
8682411,8714759,11,6157
84507885,84516814,15,642402
15560704,15601852,3,26061
116910956,117031148,12,26259
240139026,240144562,2,150677
144466043,144474202,8,90990
22910,25123,16,100132169
84526781,84571216,15,388165
1633508,1648472,20,101929010
54819506,54828970,CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1,57292
1629152,1657779,20,55423
155234452,155244699,1,2629
54789862,54800938,CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1,3805
12328944,12377314,18,10939
64291302,64300031,11,50801
134597801,135260467,3,2047
105014179,105114361,7,55904
64004022,64012148,3,100507062
151159748,151165948,1,388695
89915489,89957373,10,101926924
130064874,130110716,X,2000
116977442,116987337,12,100506551
151156629,151159749,1,79626
64010549,64024010,3,9861
16740273,16972979,1,9696
151169987,151195321,1,6944
62761544,62766710,11,5436
61102395,61127852,11,921
67092165,67231853,1,400757
23525631,23687220,19,171392
201182881,201229406,2,843
26748150,26867273,8,148
196274,199037,CHR_HSCHR7_1_CTG1,56975
144473412,144476335,8,8928
12307669,12344320,18,84617
41724155,41730135,X,27197
64291722,64304769,11,106780802
35433490,35557950,1,79932
64300391,64304770,11,25858
119920672,119943772,X,79576
41688973,41697277,X,2857
27545911,27620404,13,222484
24171756,24358052,6,51473
196639686,196662004,3,375387
58524515,58536328,4,105377671
31730217,31751987,CHR_HSCHR6_MHC_QBL_CTG1,4439
15806241,15817742,17,101928567
23399233,23416075,19,104472717
151169986,151176284,1,29765
67138907,67259979,1,149233
103750406,103758690,1,278
53480409,53487134,5,10468
49106068,49155661,15,9318
23304991,23395560,19,7644
46407,53628,16,51728
219054420,219060467,2,3549
50185915,50199598,22,80305
21385194,21456126,14,57680
53010,57669,16,79622
24356903,24358284,6,353219
119895837,119920716,X,158798
111473792,111478512,1,128346
98247690,98268250,10,84171
110874770,110895713,6,262
5978403,6020363,19,100128568
54847887,54862123,CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1,3806
12063377,12144207,1,943
5911430,5925361,20,1114
76435100,76783253,4,57619
6135247,6193094,19,81616
151156664,151170297,1,79005
151156664,151170297,1,100534012
128392277,128410252,7,3614
101779202,101827392,3,91775
95020229,95073703,12,7181
30285117,30289627,22,652968
560404,564021,11,8045
240435671,240468078,2,2817
30174734,30203710,CHR_HSCHR6_MHC_DBB_CTG1,7726
24294040,24359018,8,10863
171864187,171864687,1,100874284
172420688,172468831,1,92346
108515185,108525837,12,11153
19033575,19060311,19,93436
140657900,141002216,8,5747
108434130,108492585,12,102723562
89784889,89815401,15,290
77790791,77926526,CHR_HSCHR10_1_CTG4,9231
45825594,45853875,10,119016
182833275,182867162,2,2487
172370189,172444086,1,5279
29097705,29189643,2,79745
14732393,14778541,19,30817
31532638,31637622,3,201595
69217760,69230127,CHR_HSCHR5_2_CTG1_1,92259
799179,809753,11,55367
557595,560107,11,692247
23833353,23907934,X,79135
554855,560779,11,256329
240449315,240456714,2,100130449
230690921,230700529,2,151475
87401697,87480435,7,5244
147907956,147909257,1,2703
193122017,193253901,1,79577
87094161,87191468,10,54537
105110704,105399308,7,6733
219904051,219904889,2,105373889
537527,554916,11,115399
61130256,61161617,11,55048
87050486,87094866,10,2746
113747019,113812056,3,523
53214099,53220617,1,54987
122325244,122341972,3,1475
90402521,90540805,10,101926942
23907801,23939507,X,254158
103177764,103243284,CHR_HSCHR7_1_CTG4_4,349152
44217150,44334577,7,816
152243828,152465780,3,4154
181064089,181159149,4,728081
31009891,31010713,CHR_HSCHR6_MHC_MCF_CTG1,389376
90740823,90857698,10,3363
732412,742972,17,79850
43194535,43266919,10,221002
12730640,12734775,19,79002
42807052,42817252,1,374969
89364058,89386461,1,163351
31853814,31872249,CHR_HSCHR6_MHC_MCF_CTG1,7407
49326962,49620931,15,196951
42817124,42844989,1,114625
18394388,18408425,11,3939
31019512,31029672,CHR_HSCHR6_MHC_MCF_CTG1,135656
190024351,190027257,4,448831
29327680,29423179,22,162
5937235,5950558,20,51605
71964365,72013564,10,9469
193179045,193186654,1,8707
122359591,122383231,3,131076
24384285,24406013,8,27299
33440696,33469539,5,6897
181820019,181829973,4,105377573
62771629,62792021,11,79064
797511,799190,11,101927423
98383565,98415184,10,84795
12737139,12748323,19,439
29699367,29968865,15,7082
62771303,62787342,11,10629
790475,798333,11,79751
53196429,53214197,1,1376
10026414,10101930,3,2177
182143987,182803024,4,55714
31062263,31068453,CHR_HSCHR6_MHC_MCF_CTG1,394263
58665109,58685104,16,55238
42767269,42775747,1,79078
11742366,11764070,10,79746
109095110,109163932,6,285753
125446644,125520197,3,8723
129830732,129952949,7,7328
42785007,42816619,1,100129924
62787415,62790405,11,374395
165186720,165197109,3,22865
31132604,31138399,CHR_HSCHR6_MHC_MCF_CTG1,285834
35749287,35758575,9,9827
49423096,49488775,15,2252
31189747,31191083,CHR_HSCHR6_MHC_MCF_CTG1,29113
33318558,33329286,6,1616
41158506,41163186,6,54209
24494852,24537207,6,7915
89407679,89426243,1,400759
27620742,27744237,13,51082
35557473,35567274,1,23154
18990888,19034023,19,10147
11819829,11828845,16,400500
72059035,72089032,10,9806
35752990,35756613,9,692094
30676389,30687895,6,170954
24440930,24526970,8,8756
30066709,30070333,6,6992
49155656,49367869,15,2585
31193614,31198966,CHR_HSCHR6_MHC_MCF_CTG1,1041
18039292,18068404,17,79018
57293699,57544344,3,201625
31193274,31218582,CHR_HSCHR6_MHC_MCF_CTG1,170679
142933195,143184861,4,105377623
111755245,111768016,1,11218
2935281,2982506,Y,7544
54486230,54656051,10,105378311
41190277,41201194,6,79865
31216078,31217894,CHR_HSCHR6_MHC_MCF_CTG1,170680
108736011,108738903,X,101928358
108732482,108736409,X,8471
54754729,54769262,CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1,3803
33084308,33114125,CHR_HSCHR6_MHC_COX_CTG1,1302
15681662,15705565,4,285550
54738547,54752855,CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1,100132285
27792643,27794768,13,219409
53802771,55627942,10,65217
110910819,110920722,12,4633
76025447,76033932,12,22822
94231538,94483952,15,55784
129576132,129710225,6,93663
30070266,30075887,6,80352
21967753,21995301,9,1029
744414,753999,17,50628
43793723,43806375,12,5756
40993557,40994260,CHR_HSCHR17_4_CTG4,85293
67307364,67396900,1,3595
190064502,190067864,4,100419743
54724481,54736671,CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1,115653
40999320,41000021,CHR_HSCHR17_4_CTG4,83897
12751702,12758458,19,54831
24424565,24495205,6,2822
37641882,37738468,2,10602
129748196,129786888,8,56169
111680630,111755824,1,55924
111680630,111755824,1,101928718
24490312,24514829,8,101929315
44260444,44310166,11,60529
165772904,165837472,3,590
93992835,94121132,1,24
27496842,27523684,2,2646
111483348,111563962,1,57413
44564427,44620363,11,3732
54459891,54465035,CHR_HSCHR19LRC_PGF2_CTG3_1,79166
2966844,3002626,Y,107987337
6852128,6866632,12,8078
51287258,51345116,1,22996
85898803,85922609,16,3394
9962537,10011116,3,55831
27364352,27370486,2,8890
18781295,18790383,16,6210
106168305,106208956,X,139221
2589985,2623382,8,101927815
15944917,15975746,17,136
36777647,36829216,18,25941
111542218,111716691,1,5906
22002903,22009363,9,1030
23694746,24547848,10,56243
43371642,43376335,10,53828
234050679,234077134,2,6694
36224416,36305357,1,9967
21994778,22121097,9,100048912
10081317,10108231,3,115795
54476196,54520909,CHR_HSCHR19LRC_PGF2_CTG3_1,100132285
61222216,61231927,11,643847
14619117,14690027,19,84658
152262616,152269555,3,401093
23739195,23758891,19,148213
143184917,143223830,4,84640
152339695,152340990,3,645843
122384176,122412334,3,26355
15235288,15270467,X,140462
31052461,31111479,7,117
3804024,3869032,19,23217
193304745,193365953,1,101929184
111499429,111503760,1,140
2666079,2728451,8,101927815
59105078,59125045,15,9133
111739841,111747798,1,100506343
15604539,15681679,4,26234
24402908,24426194,6,57380
169645425,169694433,2,129881
122412332,122416051,3,54554
34086387,34127399,9,25853
90058608,90095475,8,793
41228324,41238882,6,285852
69239537,69274358,12,11052
50200979,50217616,22,83642
61241042,61251448,11,5222
63960356,63962507,5,3350
84600986,84627796,15,54993
149764182,149773479,7,168544
9664077,9752991,11,23075
74198562,74217565,2,10797
102251041,102431258,4,64116
17753858,17788941,2,348654
490944,492655,2,727944
59372693,59523549,15,145773
21802543,21937651,9,4507
41008648,41019451,CHR_HSCHR17_4_CTG4,83896
54476178,54488196,CHR_HSCHR19LRC_PGF2_CTG3_1,115653
41026153,41027329,CHR_HSCHR17_4_CTG4,83895
29673922,29748109,8,619351
95663396,95694143,10,26123
65170154,65173244,11,387778
18791667,18801678,16,23204
41029824,41030231,CHR_HSCHR17_4_CTG4,728255
41034011,41034982,CHR_HSCHR17_4_CTG4,81850
17663812,17800242,2,79677
111808516,111821773,7,100506413
41040684,41041586,CHR_HSCHR17_4_CTG4,81851
27920020,27926231,13,3651
86196181,86199720,16,100506542
29748309,29798492,8,101929450
54476158,54520914,CHR_HSCHR19LRC_PGF2_CTG3_1,3803
230712845,230821075,2,51719
14689801,14733746,19,84449
57168748,57266629,20,655
41046666,41047441,CHR_HSCHR17_4_CTG4,81872
109372906,109482072,X,2986
111726110,112206411,7,9732
59206823,59208515,15,92483
74216242,74343414,2,57835
41054623,41055489,CHR_HSCHR17_4_CTG4,728279
59132434,59372900,15,4643
93890913,93893601,7,105375401
7219456,7354810,X,412
93591573,93911265,7,2792
98416198,98446947,10,3257
101334437,101337428,15,105371027
84639281,84654343,15,84942
27325849,27357034,2,2976
28349914,28369177,6,80317
54707916,54713453,CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1,79166
101297142,101525202,15,5046
27953526,27955370,13,100132234
93885397,93890991,7,7980
24845841,24911628,16,115584
27962137,27971139,13,1045
44932814,44939913,21,84536
54864204,54872914,CHR_HSCHR19KIR_RP5_B_HAP_CTG3_1,3812
12064389,12071747,8,100133267
61203307,61213098,11,643834
54360692,54377679,CHR_HSCHR19LRC_COX2_CTG3_1,3903
24209567,24215581,Y,84559
24209567,24215581,Y,401634
28324693,28356271,6,64288
30688047,30691420,6,11270
62190216,62193539,11,10648
57561080,57568112,20,5105
74497517,74503316,2,85474
8220642,8224043,17,284029
12104389,12115516,8,728957
