start,end,chr,gene
101025313,101038625,9,103689997
70970596,70975494,18,291434
2795901,2813887,7,362811
113900556,113902399,4,103692164
275957698,275976572,1,292124
48925604,48958026,8,500988
23568094,23574125,12,288587
95762332,95796502,6,500673
105156632,105237611,10,29234
105156632,105237611,10,103690156
152452848,152578446,4,116477
155794229,155797614,5,690206
81763614,81767980,1,100913063
94863282,94922017,8,300880
99282850,99350340,6,64300
83943977,84106997,14,305475
57600239,57614558,19,292100
92183556,92242318,3,362172
219688451,219719272,1,191595
163267450,163274028,4,689963
85115201,85135859,16,367391
15043955,15060508,5,681377
147643250,147649504,3,296272
88006977,88036354,15,50672
62650719,62655362,10,287550
788548,960703,6,298744
165805144,165816697,2,499636
7410,8348,AABR07024044.1,364726
7410,8348,AABR07024044.1,102557552
7410,8348,AABR07024044.1,103690297
110442637,110487526,3,296078
21050243,21076707,16,58982
23544215,23594133,7,25358
199796881,199823927,2,246248
54993859,55016299,8,29197
30339673,30406295,20,60630
61954549,61957357,5,192274
84044551,84067066,1,308453
46615649,46703287,12,304537
11095468,11119941,7,314647
17775423,17776361,8,405185
204562289,204582070,1,64313
55062551,55087832,8,81654
77678968,77716408,7,299971
27713880,27780119,2,310011
72701610,72727112,1,499073
21689095,21720094,12,304368
21689095,21720094,12,100910636
62391770,62396035,4,500077
33535986,33537146,15,691447
74737425,74738366,3,100909796
11159774,11263980,19,291874
243105674,243106956,2,58940
37988423,37990353,19,364995
21130500,21131492,3,296686
122835436,122895121,4,282583
117734002,117757249,7,362944
169486257,169499268,5,691246
168378637,168379575,1,405014
50091430,50153823,13,29600
43781921,43782853,8,405075
148150698,148189623,3,311545
8179102,8183682,15,305751
55960067,55988968,3,83624
151384954,151474135,3,683512
135156984,135226425,6,314453
168396775,168464352,4,362452
117679278,117691071,8,301011
56827594,56831243,10,287451
65961346,66033871,9,363235
55275624,55276070,8,108351703
78005232,78040214,7,362902
49074644,49082729,13,305096
138459504,138512952,7,170573
210896656,210934749,2,25643
33743364,33761163,4,25612
107245820,107276755,6,314297
227490777,227506822,1,293744
75002031,75004617,16,100362477
86877627,86885584,14,360977
52504315,52531085,2,310375
72063504,72069534,3,100363270
33580944,33638165,5,500419
14492844,14516894,10,29233
101884019,101900070,1,308593
1023683,1074365,19,307618
25903911,25910325,10,25405
57057608,57059403,10,287456
63220647,63235648,3,266631
38900412,38906503,17,116474
84324442,84383687,9,301544
171748273,171826409,4,690945
103438303,103450947,10,501736
11298478,11299257,15,305705
12926167,13228607,15,171357
103268068,103292854,13,64473
54191538,54360780,2,310358
46316236,46326790,12,83803
33074441,33083655,15,81707
200572502,200576694,2,295310
16279392,16347545,8,500948
194389313,194390404,2,102548071
99839960,99843245,6,29326
153580861,153595642,3,83805
129240528,129243402,8,65043
26797126,26809129,6,245918
44573264,44580638,4,363425
2800650,2803574,3,362083
150323768,150395415,1,85309
55034033,55073437,15,290363
23752844,23762877,12,304401
170742782,170743732,1,293355
78876609,78877685,3,295917
140464999,140469046,7,24881
44512895,44592053,2,310091
94197618,94201084,9,24197
174013288,174111752,2,116459
75966352,76016195,16,89805
32770739,32783427,17,364705
39620563,39622973,10,24495
198544262,198559568,1,293504
46793777,46856291,11,304014
143084563,143089631,3,296220
88922433,88950559,1,64563
19318250,19358719,20,309901
146399217,146556171,1,25243
83476107,83488878,10,25344
149786382,149787308,1,293075
149786382,149787308,1,100909966
36194778,36285444,18,681037
84330064,84583542,11,498112
16050780,16196789,X,25749
2407857,2411544,3,311795
40247436,40255422,10,64317
44804631,44805557,10,405044
141882251,141924788,7,315305
23385183,23544963,2,25227
23409408,23610164,1,292172
57260680,57263546,10,691992
180976939,181026024,2,25202
93684437,93716227,13,59113
11757682,11760620,10,25633
17859383,17860348,8,405182
126687405,126691232,7,362975
160374031,160383782,5,24332
137935345,137969658,3,25394
80108655,80122365,6,84404
19585840,19586811,8,405172
105087994,105088401,8,100365810
88979383,88986867,10,360630
147514120,147532084,4,297525
53081025,53228716,11,303970
47029861,47031498,12,691278
47029861,47031498,12,108348066
222247502,222250980,1,293703
94879745,94915228,9,363278
27364916,27398842,11,304127
127735258,127753349,8,301057
61550995,61573003,4,296969
137924293,137950075,6,64520
130437157,130475320,8,686091
96210750,96288903,9,64634
71852744,71893618,3,29436
47674321,47699065,8,300656
251828290,252100759,1,361751
131257127,131312335,5,362564
98615287,98708149,13,54260
22230928,22281886,6,362700
48127149,48238887,12,116719
85110098,85231155,13,498269
56426367,56489415,2,81680
70352251,70355619,7,362890
99666754,99667689,9,301610
25966428,26013338,13,304695
282188110,282210580,1,308009
145377431,145390497,4,500292
68030621,68038533,8,315748
161259735,161272460,3,170588
40389638,40520447,1,679812
47241017,47262345,17,291179
72540538,72544182,3,83518
163797660,163813756,1,140584
6016884,6078411,12,363866
87435185,87445219,11,25041
48101673,48121270,12,288736
78322669,78323604,3,404820
78322669,78323604,3,103690375
33134511,33164141,14,83618
68619202,68620155,5,298044
11604790,11605588,20,690460
148327965,148370187,3,311546
89918373,89923571,10,498004
11915413,11916026,17,361214
6048004,6062550,16,361107
88490798,88497356,10,25275
82438682,82439441,16,102553495
149674493,149675443,1,404899
149674493,149675443,1,100909894
153805993,153834430,4,312688
2490518,2502248,3,296558
39875371,40039929,10,303141
59068081,59079719,5,298399
372551,389967,17,114508
44166306,44345735,13,360839
22537056,22561496,16,24539
308569,338157,14,364086
82505530,82514399,9,301529
27404712,27441536,19,291926
25710472,25829569,8,300461
78793336,78793724,17,24567
99299011,99303048,1,292855
99299011,99303048,1,687880
114897011,114909531,8,684352
101474334,101511412,1,361576
199032105,199037267,1,691909
174862698,174924078,1,293410
189540145,189549891,1,691484
86470143,86475096,2,100909688
51982982,52029816,15,306009
122836446,122890663,3,680751
26185259,26211445,18,338475
14963921,14972675,X,192208
97632473,97660962,1,361560
98469047,98515125,5,362535
86220260,86223052,6,500659
88688299,88690534,1,100912425
28449335,28864255,10,303056
1031035,1076850,X,100363372
27858879,27862827,19,363337
264309214,264319267,1,309434
222746023,222786942,1,309187
37913336,37916813,19,24530
76386836,76419560,5,83626
164118191,164126783,2,25546
35133252,35135466,10,338418
5318850,5319860,KL568161.1,103694591
5318850,5319860,KL568161.1,103694599
5318850,5319860,KL568161.1,103694602
5318850,5319860,KL568161.1,103694614
5318850,5319860,KL568161.1,103694768
5318850,5319860,KL568161.1,108353321
5318850,5319860,KL568161.1,108353326
5318850,5319860,KL568161.1,108353386
14932348,14937336,10,302993
115627653,115908693,X,140933
148051263,148057523,3,641632
41663000,41671437,12,124451
35677984,35682259,17,291103
38710432,38718317,17,24656
53915807,54099120,18,361332
99735011,99735982,9,406024
279798187,279811372,1,25702
67359531,67372416,4,312258
136728740,136748980,5,116458
80674444,80689171,1,78958
124005280,124030349,4,50659
5519990,5558166,3,102554393
99738792,99746560,4,297334
91710495,91711499,10,685826
155093949,155116154,4,312690
59265334,59266293,5,298394
19512591,19529738,12,304353
120340646,120492487,5,313409
101020448,101166651,5,298185
112673465,112833083,7,315069
15682653,15693473,X,317380
99663150,99770625,13,690252
64066579,64075197,9,316406
11245875,11250708,7,500789
26841299,26844786,9,301289
27698695,27725694,18,307503
57516713,58277279,6,54248
29281252,29282039,7,299713
88095830,88102262,17,498805
106975178,106976040,10,89829
8761293,8864578,5,362472
92703080,92774975,1,308523
159253934,159287193,4,64358
123714564,123718432,3,311429
64044112,64095120,3,295678
60316045,60323609,7,688047
1938419,1972918,1,308266
1164821,1165759,20,406014
1164821,1165759,20,103690308
15747614,16140896,5,297801
111798233,111820266,X,29562
13827636,13837671,14,289482
117567668,117568348,4,100910829
109620980,109622745,10,688297
19336372,19369746,X,117043
19336372,19369746,X,108348096
9355507,9381214,5,500393
7188676,7189599,7,288858
137804019,137856485,7,312030
38669230,38719677,19,116777
107633716,107678156,6,314306
169145445,169152035,1,499219
132120452,132157485,8,64679
91895909,91904433,14,289777
151688454,151689711,3,679572
19762938,19765782,16,290627
14021187,14022452,10,259224
110982777,111022385,8,315962
68728266,68785771,13,289088
8878270,8884423,17,113983
57660067,57660687,10,501706
51818897,51834030,15,306007
17300089,17346808,19,81758
10539930,10550138,10,360475
173078590,173081839,5,94339
82370924,82373839,9,363253
52360296,52544450,1,63885
67862054,67863255,10,116671
47525493,47546345,10,65183
78973702,78974631,3,404810
14551758,14576967,9,29508
48291055,48372672,3,25253
213676954,213683114,1,108348167
59986360,60002569,18,291556
154909003,154965171,5,500569
49387989,49439867,4,312159
29284853,29432258,20,365567
51534025,51578052,13,24805
2704197,2705123,17,406035
57657909,57658376,5,683961
194874889,194875962,2,310589
82854777,82856171,3,499839
138866761,138885556,4,297498
71843991,71849293,10,257634
62925357,62944437,8,363071
266530477,266649398,1,294014
3236870,3240037,3,100169711
168341595,168342578,1,293227
106390759,106393459,X,317407
198321142,198336913,2,117559
2972900,2973977,7,124440
36185916,36226276,1,679949
59173268,59254453,10,64631
176782498,176789304,4,25472
264827739,264831151,1,293997
4487882,4499230,10,302898
4487882,4499230,10,103693266
4487882,4499230,10,108348298
160391106,160399931,3,56011
131623181,131798236,7,362988
8890578,9086282,15,24831
11769400,11774387,7,690423
122197027,122240357,8,301038
21698011,21710678,X,317431
14326802,14373334,10,287127
176255603,176295195,4,80899
84026207,84037938,11,287982
7140245,7142213,20,294291
94035905,94037887,3,362175
10105701,10119128,19,307643
157222385,157230647,4,312706
11554457,11586303,3,687750
70974885,70983360,18,498886
73249710,73250663,3,295734
59900651,60014363,8,501002
84411726,84450162,1,25233
260574190,260596777,2,365963
12235166,12236107,10,363549
18860264,18862407,14,60665
15930518,15931456,3,405118
1516804,1534488,6,362686
4439750,4474729,12,304208
556044,556982,20,294150
227255902,227411964,2,499702
61522298,61533178,1,499056
113530470,113561645,14,360992
127171537,127248538,8,501069
163933260,163954817,4,494207
163933260,163954817,4,494209
56674832,56704549,4,362331
157801163,157813756,5,26760
65767053,65771038,10,29169
88599680,88611105,10,303538
52998529,53014466,1,292305
16285733,16310190,12,288516
140767737,140770647,7,300220
170154227,170186942,4,297695
170154227,170186942,4,103689936
266929299,266934303,1,499368
154522119,154540265,5,684111
111926442,111972603,13,25116
16942359,16979044,9,685082
140935645,140951071,7,500931
39954904,39956841,X,302703
58693384,58817691,4,83536
122848501,122904913,8,301045
117235023,117252265,4,297406
80389157,80577027,17,680419
47874993,47920823,16,290746
30474947,30478117,18,680047
2799565,2803855,5,297756
43338166,43357822,19,307848
105430520,105452228,10,64390
107631227,107633012,6,170636
122234012,122403667,7,315151
11838639,11873984,7,314633
7473370,7538201,16,117186
79792587,79801594,8,363099
200118228,200163106,1,309009
129448879,129738252,5,140657
130794167,130794673,X,691030
66585881,66695353,11,288079
57221292,57277811,15,306071
158851436,158852368,3,405314
158851436,158852368,3,100912432
69127708,69131539,8,691501
11786121,11807928,10,302953
122656500,122721496,6,171070
17964480,17965418,8,103693022
40392460,40419054,10,497906
29329764,29340403,18,25433
71681264,71684773,X,100909398
71681264,71684773,X,102553785
105047919,105055421,14,360983
38251955,38274217,11,304053
59678165,59884511,15,306038
91725324,91726265,13,289241
15866237,15881327,17,25338
12262822,12292663,3,171100
88644520,88648145,13,498274
110943826,110964452,3,311328
69265649,69385074,13,289084
21001206,21017163,16,498607
108891992,108898703,15,361095
37812751,37819789,19,307805
9560761,9565249,17,361207
216677373,216700641,1,309131
15298978,15375031,18,291750
213287512,213288444,1,405304
81237496,81241282,4,362361
17076980,17130120,11,360692
41917132,41923542,6,64636
55480024,55587946,3,83569
21735834,21880003,6,298782
263778516,263803150,1,83790
27139716,27140657,15,290010
221085895,221087449,1,309170
174655939,174696173,1,308939
32440237,32447259,11,171138
13070146,13075864,10,302967
101381510,101385764,13,289337
219468675,219472654,1,365395
37363906,37425596,12,116455
37363906,37425596,12,689779
73177656,73178585,3,295729
43675950,43676885,8,300624
13163036,13168217,10,81807
19994668,19995597,8,405341
73779041,73779982,3,404882
64239158,64330996,4,24924
120373604,120404910,3,296137
88964525,89001567,9,363267
44432471,44522930,3,79558
21957013,21960871,14,689604
87522971,87546687,11,303790
173953869,173963629,3,311692
229349133,229351171,1,408231
229349133,229351171,1,100910906
70614524,70617998,4,362347
86262518,86263534,1,690230
119616324,119623072,7,25274
3224833,3229167,7,500762
53299872,53324824,13,289402
64305438,64321241,1,140727
173589819,173622645,5,25592
33809807,33841499,2,56763
12968193,12993651,8,108348070
62753049,62935789,1,682419
176698305,176706896,3,366275
41281559,41290497,12,494201
47605262,47687504,1,308099
68308268,68525924,8,300776
78489668,78561613,17,498796
99880073,99918825,8,300900
59988603,59990326,16,290789
189207165,189238776,1,293544
20728817,20729746,8,405158
190125693,190148265,2,310611
99706780,99711004,1,308564
113423693,113424846,3,311359
6779281,6895299,16,58967
1452116,1561464,2,25403
2812554,2814690,2,499486
187312,187688,5,102556463
187312,187688,5,102557117
187312,187688,5,102557158
58325319,58344070,18,307382
87167514,87234197,4,297123
91463308,91472308,6,685860
7422820,7488617,3,311835
165052871,165083487,5,313705
231393379,231530786,1,25565
65742089,65756528,1,308362
35737664,35739625,10,114097
37208467,37210078,8,100359968
230114428,230115342,1,405026
33528081,33562589,X,302678
43734461,43735120,17,201097
79321900,79676499,17,364786
53371706,53372584,6,366598
149874030,149905944,3,362242
136185487,136210940,6,299341
34692870,34693799,10,405986
166997967,167005839,1,293156
67672878,67688477,13,289104
100997745,101008266,1,56081
60781729,60825242,7,116555
16746197,16747222,5,24559
89177992,89179825,1,292792
252589785,252624790,1,246097
75335894,75354820,1,308381
101554642,101572080,1,64203
61382351,61387358,5,298079
21611319,21617736,8,363022
109521190,109552589,13,498309
11317183,11336458,3,64528
28735494,28736000,11,363739
37223729,37231291,9,29463
37223729,37231291,9,100365697
34132581,34142753,11,304073
124574079,124642569,5,78975
127941526,128080889,6,24795
29618672,29618857,11,100359826
106405002,106406469,1,100125384
106405002,106406469,1,103690168
250467429,250600517,2,292155
97737178,97759852,7,362912
117661661,117672373,7,366952
134919044,134927235,5,366448
65591622,65606202,10,303277
34352287,34526931,11,288240
25367543,25378974,19,304656
44001579,44003664,11,288181
198123884,198128857,1,155151
138055240,138116664,3,311483
151806458,151813954,5,362614
26938940,26939911,15,290005
98252925,98269184,2,29534
98599723,98606109,6,314243
67368384,67390141,1,113907
67368384,67390141,1,103690016
104451222,104457001,10,689926
48335540,48340846,20,25145
162381253,162385575,1,25357
144054452,144065045,5,298517
64282351,64306860,5,362516
24576991,24631698,5,500409
7931674,7943575,20,309900
165374951,165398217,5,313707
123599266,123608436,7,171522
36941233,36995138,6,313961
75906945,75907880,3,404860
127696252,127711212,6,191570
119030419,119124250,X,81748
114670631,114766803,8,315981
235816336,235831670,2,362040
30169257,30207498,10,287212
279867034,279882663,1,84028
196839321,196854180,1,308976
77224112,77246478,17,307126
41570597,41785792,2,171058
118628777,118651238,8,117552
102947730,102948668,3,296026
55419502,55456698,15,290365
267651320,267653389,1,100912218
135290530,135304422,6,299334
148710898,148711830,4,405208
147889876,147907733,5,362608
51137076,51297852,3,311088
29634179,29647903,9,316290
11267218,11294249,7,314641
117105810,117128798,7,362938
136182006,136185651,6,366734
136182006,136185651,6,103690404
14005732,14014962,11,288321
22590881,22632071,19,307759
119260618,119265157,8,316018
146546387,146568825,3,85260
44241111,44292884,11,155696
124690214,124765498,5,192270
66942398,67048308,10,303337
113910685,113913687,4,312480
37252843,37260239,19,100360427
88257976,88266210,10,29430
104406897,104409005,6,500686
79721694,79728879,3,295923
19603288,19609382,15,498485
19603288,19609382,15,102552640
13365583,13376070,8,140595
2557275,2568382,12,304203
107516995,107539658,10,287847
25850962,25904570,8,315497
48729835,48736506,8,689046
27731072,27749235,18,291671
19336271,19349080,16,100360518
119139717,119153753,2,294964
89149317,89151184,4,688843
2569135,2573387,3,83799
14730941,14788617,10,114862
224851383,224931459,2,362031
66090209,66148001,4,500086
17782395,17782664,9,108352018
147843077,147851768,3,689978
127770570,127789567,5,298381
2247808,2297155,14,305624
11365697,11380631,20,294328
140712583,140756085,5,362586
10250404,10263150,16,79216
147645333,147657847,4,680858
59711549,59766889,8,363065
54266687,54295766,X,100363193
44805200,44845218,14,305351
51385763,51702730,12,304558
62297086,62299655,17,266707
101790865,101806900,13,360893
3110239,3139177,16,306238
222478021,222495382,1,361718
207271853,207279314,2,295342
156396695,156564037,5,298573
100289295,100293558,1,29313
73681422,73827488,16,306570
135610743,135718564,6,362788
42692836,42860676,4,24255
13936783,13955651,3,502617
18152659,18167517,12,304337
67217802,67232298,8,501010
159635153,159654063,4,502894
144102680,144109116,7,25579
48575091,48596515,13,498226
100506704,100530183,1,292879
44039669,44049648,11,304024
14593678,14610546,3,502618
219250265,219253788,1,293654
41394884,41395825,8,100910939
242582642,242765807,1,679990
13164628,13173774,20,108348157
14467330,14508911,3,296654
58236214,58399816,19,361442
42511520,42512467,8,300581
1496941,1497870,4,100911939
117684339,117688187,7,300052
17340341,17355681,9,83785
16659442,16687817,1,498982
120951560,120967490,7,315135
224800252,224818482,1,83500
54531266,54533871,16,100910977
19436333,19509087,19,364952
150091630,150108898,3,282634
59819157,59839929,3,103695172
99133842,99146827,4,312437
266105124,266122358,1,309454
137189473,137192240,5,500536
241501679,241557651,1,286972
13305152,13352489,8,64046
144806756,144808245,2,102552324
110325105,110326940,5,502968
100939740,100953975,1,292890
116587815,116679973,1,361585
61782797,61791091,16,306515
188757489,188762282,2,295251
87009730,87016005,1,64526
89650094,89654244,13,289219
60900450,60937547,5,313242
159338850,159371313,5,54282
50148658,50193571,5,366347
32118054,32153794,X,57395
86586996,86696388,5,313270
126228295,126351634,7,170821
55775274,55823826,2,117512
12369715,12370656,10,363546
101623308,101627609,1,691041
30972907,31071371,18,307483
114748840,114785893,9,689599
68785827,68818990,13,304851
151692108,151700246,5,313019
151692108,151700246,5,680624
193333800,193335002,2,688413
82171497,82247544,8,315820
165835701,165836279,2,103690167
56817988,56870839,18,307398
833509,955615,17,24361
30550877,30553237,18,108348201
29191623,29196563,10,25440
9846398,9857548,12,684274
45801528,45802478,17,405375
79120694,79121620,3,366120
19121677,19372673,9,94272
155727868,155740193,4,102550396
17469112,17486157,12,288518
55835151,55983804,2,499537
133864798,133878830,5,313507
151150396,151224123,3,362247
225048149,225051696,1,690329
19583110,19592000,12,498166
36643916,36660141,7,94267
72874404,72883002,1,100359753
71723620,71897972,17,307106
168852675,168853622,1,293260
89722374,89725806,13,289222
113354053,113358526,9,316777
63829807,63852780,10,54245
24141651,24165537,15,83781
135536413,135551990,5,117254
18901039,18902672,5,500400
40721800,40732126,18,361321
189944895,189960073,1,117024
247483302,247486202,1,25616
878460,1110713,20,294158
46906115,46930579,10,303193
19304529,19308842,16,498600
144605058,144608538,7,24460
52562597,52596076,12,288734
103774358,103878899,8,300944
198010349,198016898,2,791259
55234545,55240241,11,685378
60059949,60250352,17,307035
19541593,19544727,16,100361660
90343154,90360086,8,300862
39690069,39699113,12,288666
190584883,190598122,1,308954
87699732,87700631,4,494241
67376294,67492037,8,300768
44225233,44322938,6,116478
226900619,227041576,2,171115
87827582,87828514,4,494314
87827582,87828514,4,108348088
82446633,82461903,9,116660
37943609,37983882,15,305922
176629800,176641008,4,691138
162676100,162688935,5,313688
70834957,70854724,16,25318
44716226,44779914,18,307428
46791528,46794797,12,64205
4165041,4167411,17,64509
4240203,4252072,15,289904
75118002,75120417,16,641643
75118002,75120417,16,100912990
126711467,126735007,7,300125
24356579,24383679,9,654517
58724855,58747843,2,294795
155691390,155728300,5,64465
98782178,98804499,7,690068
58202821,58253688,8,64624
128888768,128894761,6,690575
79981355,79987562,1,680252
73719005,73719529,1,361505
89016096,89017290,1,292788
156552528,156569249,X,690282
10738222,10757954,9,316129
21541742,21612527,19,291923
29396157,29400355,19,100909612
89331701,89338739,10,103693432
41911131,41916901,2,83722
22047697,22048793,8,298702
69365453,69379947,17,307091
43567528,43584152,17,306950
24823488,24913884,13,363948
27254984,27308069,20,361836
89693280,89695928,4,502784
405,848,AABR07022258.1,100910067
248735699,248840735,2,207122
99142450,99181783,7,24300
99142450,99181783,7,108348266
66230011,66387794,16,302192
66230011,66387794,16,681180
266287017,266333105,1,64664
10142496,10206681,19,83686
150261206,150262213,1,404895
86066833,86148130,17,361286
94988362,95016344,10,287766
13370098,13374808,10,302971
70222964,70237443,1,103691034
26603369,26624092,6,362708
15598652,15617665,X,317377
86631064,86675049,16,306636
131719922,131803853,5,171413
2789650,2860333,14,360906
8823872,8853430,16,252880
48501472,48504511,5,286988
168600160,168601107,1,293244
38849932,38858331,17,502122
28179140,28263037,20,365581
95059337,95062132,X,170914
78266931,78308933,14,25415
145781928,145870912,1,116996
192064589,192088520,1,293452
121490812,121493714,3,680432
163239849,163261958,4,140914
149606940,149616758,3,690402
109906815,109909715,10,171408
37215937,37245658,10,287276
10727571,10749382,16,306288
96659084,96812263,4,689788
87778312,87815043,11,287942
87778312,87815043,11,100911248
15311770,15374850,1,308718
73082977,73121085,1,684545
160607056,160608308,3,408230
58164931,58169521,3,296500
26946125,26984400,7,58819
25188782,25190495,2,294661
31387420,31392856,4,100912034
154388140,154394328,5,362631
105292338,105308554,X,363493
95951234,96015499,10,140725
75366929,75367906,16,613220
1098343,1099336,20,406010
1098343,1099336,20,406011
1098343,1099336,20,406012
1098343,1099336,20,406013
1098343,1099336,20,100362856
22126870,22138286,6,362699
22126870,22138286,6,500622
108087418,108120579,6,314312
70661320,70665831,16,306547
56742835,56772904,19,361439
44466627,44471986,9,316342
34155017,34161171,6,684830
140248852,140270340,7,300207
27620458,27786999,7,679534
91596397,91657395,1,308516
144878212,144996431,5,313598
43644830,43722113,6,690450
86195892,86205712,14,64351
76989919,77023726,14,360950
156407937,156415145,X,83615
134593517,134633935,5,298425
115193146,115195668,8,503227
21477329,21492801,8,690895
114253637,114286802,3,266807
97783806,97785490,1,499136
154043873,154046330,3,94270
115049154,115073890,X,83685
26501833,26699333,2,29643
29611547,29629087,18,307492
12820840,12828334,7,314613
68408890,68472320,18,291530
204245645,204322544,1,286974
38118,48756,KL568438.1,295361
38118,48756,KL568438.1,108348104
44185446,44280079,14,305343
13778178,13784827,20,686922
52828116,52829105,11,498073
88680856,88686615,1,292777
88680856,88686615,1,103690005
5433248,5467839,10,360468
77840568,77918191,10,690286
110855000,110909807,3,311327
31847745,31892531,11,288256
43961756,43992587,14,305341
100080144,100089834,9,684035
162083030,162279727,1,84477
210081770,210088949,2,684233
144160108,144161410,5,362597
91419912,91448477,10,303583
60363588,60364526,10,404971
123992167,124020574,7,315170
65782567,65845418,11,79210
107711077,107777530,5,298227
49020454,49028069,10,287383
49020454,49028069,10,108348055
10530365,10540428,10,302931
277689729,277730389,1,307988
84874927,84881190,10,64533
153774486,153791328,4,500377
221253747,221269042,1,361711
104854572,104914173,2,295568
81924050,82059789,7,500863
21303837,21338771,16,361131
41798783,41817101,17,291129
28090836,28092023,15,290032
10690224,10725655,10,302935
76811759,76813386,10,25495
56889669,56958561,13,498241
53723822,53740329,19,307907
71222600,71236223,11,303886
22751743,22882672,20,171120
261069203,261337163,2,295531
50075527,50127424,5,297969
51002218,51003117,4,78980
63922879,63936385,7,500843
135482068,135498822,5,78959
164424515,164425910,3,24253
17965881,17987834,17,306817
184243976,184247228,2,446170
75050329,75075795,6,54702
227471436,227486976,1,293743
135860675,135868495,5,313525
42101902,42107601,19,292008
20020444,20025930,16,290636
56502807,56679955,2,365691
163160979,163263606,1,499210
42568220,42585652,6,286906
20633632,20658100,10,287191
68436593,68488427,1,171105
68436593,68488427,1,108348118
12256387,12258513,7,299612
79474809,79481865,1,361516
48727618,48729580,8,122799
93415399,93507277,10,303592
117437304,117440342,7,315095
106746701,106747303,X,680282
113814537,113846053,9,100910483
39615956,39650895,5,313115
99091763,99101208,13,690171
99091763,99101208,13,100359421
99091763,99101208,13,100361558
99091763,99101208,13,108349691
133724796,133725656,5,171302
148661070,148667746,5,500557
81798756,82017682,17,116600
163458528,163463718,4,29683
219141292,219144610,1,293652
100808241,100810522,1,282840
101906903,101932998,1,308594
94350817,94352880,10,360646
39699181,39729516,12,363924
36474840,36479868,11,360704
36474840,36479868,11,691642
100551307,100559447,13,690345
197908094,197919560,1,361649
61756148,61818998,3,288150
118910587,118916563,2,683504
39747447,39748358,4,500033
47429002,47453442,10,303201
123130249,123171875,3,296161
139030804,139079336,X,302488
18682071,18683440,7,691531
43001948,43109071,6,50871
74997843,75005567,5,685849
77712240,77716059,14,81710
2233778,2245324,12,171075
78859784,78930832,7,314941
101293409,101323960,1,171143
122913886,122920684,3,296156
72756809,72784482,1,361502
44527742,44534041,9,503254
48779110,48805644,X,501569
12633990,12650938,9,680486
10748745,10809142,4,311987
43776050,43776460,17,684762
43776050,43776460,17,102548682
43776050,43776460,17,102549173
28539158,28562803,X,684440
137652213,137664133,6,314480
29352749,29365595,18,266612
168868461,168869420,1,405004
142851526,142857131,5,366466
71649274,71650354,14,64535
164803574,164814651,1,117185
12284528,12333316,8,315422
156335279,156354353,1,361604
143951838,143998205,2,85435
104290726,104382878,2,499579
79781983,79783592,8,300826
160627610,160630457,3,25013
119561290,119577806,3,116599
65686648,65774989,8,315732
50526811,50548046,9,363225
233124092,233145941,1,293820
37424324,37427989,19,291966
122812459,122841477,8,501065
98284170,98367756,6,299145
55091235,55162421,8,363062
166978399,166979391,4,100310876
78739389,78741032,17,102547897
13428685,13442286,12,288489
123434409,123567918,3,83526
82419947,82422846,1,308440
35813468,35814520,15,315572
117231769,117237229,8,306589
43442614,43443531,8,300615
148649223,148650206,4,405211
169720253,169721758,1,689730
169720253,169721758,1,100910107
89104027,89130339,10,303547
10063117,10087685,12,360763
83883879,83897394,11,29232
83883879,83897394,11,108348101
41106991,41209728,20,294456
37453005,37468935,12,100362764
169464989,169467153,5,64628
79324274,79358184,1,102557244
83644086,83655182,10,303476
86950557,86962578,10,360622
19320271,19328637,12,288533
74312806,74315248,11,29577
74680621,74710704,16,364630
2480232,2487710,3,499749
121408146,121440787,3,296145
140585832,140600818,7,300215
57042705,57061365,5,117541
37130743,37153898,14,289587
3355116,3384675,7,81008
71464677,71491743,10,102552988
6690738,6691679,7,288891
6690738,6691679,7,366804
13861459,13871354,8,363017
147246037,147270957,5,313806
47297489,47394328,17,89803
48382121,48386935,8,24832
25666655,26051229,6,362704
263511537,263526307,1,361760
158224000,158576978,4,100361584
173216741,173222440,5,298683
70780623,71112552,14,289664
13530573,13531526,7,366834
142689026,142696383,5,313582
42899432,42943198,9,316328
22640545,22658446,3,296706
38490230,38503330,12,288753
171276062,171286537,3,171091
11655967,11656884,20,690478
79546624,79547767,X,302366
3436361,3454279,15,171126
173425907,173444620,5,155173
52408917,52424318,19,307901
55694804,55696601,8,500997
170212817,170238890,1,293343
103425496,103426467,1,404658
56730397,56763981,13,100361907
86143862,86147553,14,289759
25262076,25283972,19,304654
147782694,147784311,5,682360
58098706,58106706,5,362504
104036367,104052852,10,287827
100531457,100537377,1,499146
41566981,41590244,12,498185
220400855,220407189,1,65194
220400855,220407189,1,108348052
81209867,81255808,17,498798
28906980,28918162,15,290055
102941231,102970950,1,292925
56260514,56263503,10,363632
78277515,78333321,1,308384
15298545,15301382,7,314586
57983556,58011962,8,315665
82208223,82214440,9,84399
32190801,32209590,17,291085
35497728,35503638,2,100910467
248954244,248956446,1,108348170
1305016,1421685,17,361197
52381975,52510507,3,81574
222209575,222224910,1,29322
34478331,34485034,7,680737
11877561,11906827,18,291759
96438046,96464049,7,25694
117514533,117538342,7,300050
18068060,18069043,7,494260
65161152,65167494,10,25583
78428663,78429583,3,366112
1621026,1632378,14,100910207
34007920,34028452,5,25571
730247,751061,10,360461
163084689,163095614,4,500335
60117804,60118715,1,494258
53150370,53413638,2,25235
58416432,58420342,5,100360821
40208223,40211975,10,690660
